0.0242   0.0537
0.0281   0.0468
0.0294   0.0556
0.0307   0.0567
0.0326   0.0708
0.0343   0.0734
0.0360   0.0732
0.0378   0.0833
0.0396   0.0880
0.0440   0.1000
0.0506   0.1181
0.0549   0.1189
0.0615   0.1449
0.0681   0.1455
0.0769   0.1707
0.0904   0.1505
0.1058   0.1880
0.1323   0.1992
0.1184   0.2194
0.1450   0.2380
0.1605   0.2463
0.1759   0.2375
0.1928   0.2657
0.2108   0.2707
0.2461   0.1915
0.2281   0.2952
0.2635   0.2628
0.3078   0.2941
0.3386   0.2753
0.3946   0.2444
0.4397   0.2125
0.4840   0.2620
0.6489   0.2405
0.5279   0.2049
0.7262   0.2131
0.5808   0.1772
0.6797   0.1570
0.7871   0.1475
0.8143   0.1475
0.8569   0.1328
0.9017   0.1251
0.9448   0.1188
0.9836   0.0917
1.0551   0.0893
1.0239   0.0457
1.0709   0.0786
1.0939   0.0797
1.1439   0.0824
1.1634   0.0747
